time_s,allocated_gb,reserved_gb
112.481,0.0085,0.021
112.531,0.0085,0.021
112.581,0.0085,0.021
112.631,0.0085,0.021
112.682,0.0085,0.021
112.732,0.0085,0.021
112.782,0.0085,0.021
112.833,0.0085,0.021
112.883,0.0085,0.021
112.934,0.0085,0.021
112.984,0.0085,0.021
113.034,0.0085,0.021
113.085,0.0085,0.021
113.135,0.0085,0.021
113.185,0.0085,0.021
113.236,0.0085,0.021
113.286,0.0085,0.021
113.336,0.0085,0.021
113.387,0.0085,0.021
113.438,0.0085,0.021
113.488,0.0085,0.021
113.538,0.0085,0.021
113.589,0.0085,0.021
113.639,0.0085,0.021
113.689,0.0085,0.021
113.74,0.0085,0.021
113.79,0.0085,0.021
113.841,0.0085,0.021
113.891,0.0085,0.021
113.942,0.0085,0.021
113.992,0.0085,0.021
114.043,0.0085,0.021
114.093,0.0085,0.021
114.143,0.0085,0.021
114.194,0.0085,0.021
114.244,0.0085,0.021
114.294,0.0085,0.021
114.345,0.0085,0.021
114.395,0.0085,0.021
114.448,0.0085,0.021
114.499,0.0085,0.021
114.549,0.0085,0.021
114.599,1.0823,1.0947
114.65,1.0823,1.0947
114.705,0.0085,0.021
114.755,1.0823,1.0947
114.806,1.0823,1.0947
114.856,1.0823,1.0947
114.906,1.0823,1.0947
114.957,1.0823,1.0947
115.007,1.0823,1.0947
115.058,1.0823,1.0947
115.108,1.0823,1.0947
115.158,1.0823,1.0947
115.209,1.0823,1.0947
115.259,1.0823,1.0947
115.31,1.0823,1.0947
115.36,1.0823,1.0947
115.411,1.0823,1.0947
115.461,1.0823,1.0947
115.512,1.0823,1.0947
115.562,1.0823,1.0947
115.613,1.0823,1.0947
115.664,1.0823,1.0947
115.714,1.0823,1.0947
115.765,1.0823,1.0947
115.815,1.0823,1.0947
115.866,1.0823,1.0947
115.916,1.0823,1.0947
115.967,1.0823,1.0947
116.017,1.0823,1.0947
116.068,1.0823,1.0947
